v(drain) ie(drain) ih(drain) it(drain) v(gate) ie(gate) ih(gate) it(gate) v(source) ie(source) ih(source) it(source) v(body) ie(body) ih(body) it(body)
0.1 7.317718593383773e-09 1.711321608305269e-24 7.3177185933837746e-09 0.22499999999999998 0.0 0.0 0.0 0.0 -7.317718593521937e-09 -1.4117739238773058e-35 -7.317718593521937e-09 0.0 -4.9279547025842855e-21 -1.889131134226385e-21 -6.817085836810671e-21
0.1 1.3322094338642004e-08 1.7113279683524586e-24 1.3322094338642006e-08 0.24999999999999997 0.0 0.0 0.0 0.0 -1.3322094337915912e-08 -2.2432750229225493e-35 -1.3322094337915912e-08 0.0 -4.9289052996304874e-21 -1.844353286253496e-21 -6.773258585883983e-21
0.1 2.3708931975991985e-08 1.711347473415144e-24 2.3708931975991988e-08 0.27499999999999997 0.0 0.0 0.0 0.0 -2.3708931975981956e-08 -3.639474262533245e-35 -2.3708931975981956e-08 0.0 -4.930127958113306e-21 -1.8604047606652328e-21 -6.790532718778538e-21
0.1 4.088826620946859e-08 1.7113873301957714e-24 4.088826620946859e-08 0.3 0.0 0.0 0.0 0.0 -4.088826620843176e-08 -5.898897141587392e-35 -4.088826620843176e-08 0.0 -4.931710769746538e-21 -1.888604262072283e-21 -6.820315031818821e-21
0.1 6.772697082455912e-08 1.7114561109130762e-24 6.772697082455912e-08 0.325 0.0 0.0 0.0 0.0 -6.77269708204208e-08 -9.378336462359063e-35 -6.77269708204208e-08 0.0 -4.933730907716214e-21 -1.8890684962800077e-21 -6.822799403996221e-21
0.1 1.0702005942221968e-07 1.7115621726387438e-24 1.0702005942221968e-07 0.35000000000000003 0.0 0.0 0.0 0.0 -1.0702005941855583e-07 -1.4421087786223746e-34 -1.0702005941855583e-07 0.0 -4.936234485146474e-21 -1.8220335412384886e-21 -6.758268026384963e-21
0.1 1.608735473202395e-07 1.7117118128789478e-24 1.608735473202395e-07 0.37500000000000006 0.0 0.0 0.0 0.0 -1.6087354732047326e-07 -2.127955972779661e-34 -1.6087354732047326e-07 0.0 -4.939224305039676e-21 -1.880017418038965e-21 -6.819241723078641e-21
0.1 2.3032815196284725e-07 1.7119081456254467e-24 2.3032815196284725e-07 0.4000000000000001 0.0 0.0 0.0 0.0 -2.3032815195700224e-07 -3.0075913163735092e-34 -2.3032815195700224e-07 0.0 -4.9426656721772026e-21 -1.8363178591093174e-21 -6.77898353128652e-21
0.1 3.153395985760448e-07 1.7121510432072096e-24 3.153395985760448e-07 0.4250000000000001 0.0 0.0 0.0 0.0 -3.153395985650191e-07 -4.079704199938906e-34 -3.153395985650191e-07 0.0 -4.946503981808861e-21 -1.9805862395176716e-21 -6.927090221326532e-21
0.1 4.1499392382328725e-07 1.7124377799084046e-24 4.1499392382328725e-07 0.4500000000000001 0.0 0.0 0.0 0.0 -4.149939238079898e-07 -5.332342839982538e-34 -4.149939238079898e-07 0.0 -4.9506773393924424e-21 -1.898818221779567e-21 -6.84949556117201e-21
